Name,AlternativeNames,DiseaseAbbreviation,Treatable_,PrevalenceSource,ModeofInheritance,IEMNosologyCode,OMIM,GeneSymbol,ProteinName,HGNCGeneSymbol,NCBIGene,GeneCards,UniProt,KEGG,EstimatedPatientNumber,TestPanel,TestPanelGroup,MetaboliteName,SampleType,Highlighted,IEMbaseHMDB,InterpretedNames,MetaNetX,CHEBI,HMDB,SwissLipids,VMH,InChIkey,InChIkey2D,Neonatal_birth_1mth_,Infancy_1_18mths_,Childhood_1_5_11yrs_,Adolescence_11_16yrs_,Adulthood__16yrs_,Lab3Global,Lab3Targeted,Lab4Global,Lab4Targeted,Lab5Global,Lab5Targeted,Lab1Targeted,Lab1Global,Lab2Targeted,Lab2Global,Lab6Targeted,Lab7Global,Lab6Global,icimdGene,VMHGene,VMHMetabolite,recon4IMDsampleType,anyTargetedPlatform,anyGlobalPlatform,modellable,feasible,feasiblityScore
Succinate dehydrogenase subunit D deficiency,,,unknown,,Autosomal Recessive,IEM0452,252011,SDHD,Succinate dehydrogenase subunit D,SDHD,,SDHD,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.5,1,1,4.5
Succinate dehydrogenase subunit D deficiency,,,unknown,,Autosomal Recessive,IEM0452,252011,SDHD,Succinate dehydrogenase subunit D,SDHD,,SDHD,,,15 - 20,Specific tests,Specific tests,Abnormal mitochondria with paracrystalline inclusions,MU,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Succinate dehydrogenase subunit D deficiency,,,unknown,,Autosomal Recessive,IEM0452,252011,SDHD,Succinate dehydrogenase subunit D,SDHD,,SDHD,,,15 - 20,Specific tests,Specific tests,Accumulated lipid droplets,MU,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"Succinate dehydrogenase subunit D deficiency, tumoral phenotype","Hereditary paraganglioma syndrome type 1, Cowden syndrome type 3",,unknown,,Autosomal Dominant,IEM0453,168000,SDHD,Succinate dehydrogenase subunit D,SDHD,,SDHD,,,15 - 20,Biogenic amines,Biogenic amines,Norepinephrine,Urine,0,HMDB0000216,(R)-noradrenaline,MNXM31869,166902,HMDB0000216,,2h5cmmusa,SFLSHLFXELFNJZ-QMMMGPOBSA-O,SFLSHLFXELFNJZ,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0.5,1,1,4.5
"Succinate dehydrogenase subunit D deficiency, tumoral phenotype","Hereditary paraganglioma syndrome type 1, Cowden syndrome type 3",,unknown,,Autosomal Dominant,IEM0453,168000,SDHD,Succinate dehydrogenase subunit D,SDHD,,SDHD,,,15 - 20,Biogenic amines,Biogenic amines,Normetanephrine,Urine,0,HMDB0000819,(R)-normetanephrine,MNXM734923,189645,HMDB0000819,,normete_L,YNYAYWLBAHXHLL-QMMMGPOBSA-O,YNYAYWLBAHXHLL,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0.5,1,1,4.5
"Succinate dehydrogenase complex assembly factor 2 deficiency, tumoral phenotype",Hereditary paraganglioma syndrome type 2,PGL2,unknown,ORPHA,Autosomal Dominant,IEM0455,601650,SDHAF2,Succinate dehydrogenase 5,SDHAF2,,SDHAF2,,,15 - 20,Specific tests,Specific tests,Catecholamines,Urine,0,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
TACO1 deficiency,Mitochondrial complex IV deficiency,,unknown,,Autosomal Recessive,IEM0477,220110,TACO1,Mitochondrial translational activator,TACO1,,TACO1,,,15 - 20,Routine tests,Organic acids,Lactate,Cerebrospinal Fluid,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.5,0,0,2.5
TACO1 deficiency,Mitochondrial complex IV deficiency,,unknown,,Autosomal Recessive,IEM0477,220110,TACO1,Mitochondrial translational activator,TACO1,,TACO1,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
PET100 deficiency,,,unknown,,Autosomal Recessive,IEM0478,220110,PET100,PET100 protein involved in the biogenesis of mitochondrial complex IV,PET100,,PET100,,,15 - 20,Routine tests,Organic acids,Lactate,Cerebrospinal Fluid,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.5,0,0,2.5
PET100 deficiency,,,unknown,,Autosomal Recessive,IEM0478,220110,PET100,PET100 protein involved in the biogenesis of mitochondrial complex IV,PET100,,PET100,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,3,0.5,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
FASTKD2 deficiency,,,unknown,ORPHA,Autosomal Recessive,IEM0479,220110,FASTKD2,Fast kinase domain-containing protein 3,FASTKD2,,FASTKD2,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
APOPT1 deficiency,"Mitochondrial complex IV deficiency, nuclear type 17",,unknown,,Autosomal Recessive,IEM0480,619061,COA8,Apoptogenic protein 1,COA8,,COA8,,,15 - 20,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Mitochondrial ATP synthase F1 subunit δ deficiency,,,unknown,,Autosomal Recessive,IEM0482,603150,ATP5F1D,Mitochondrial F1Fo-ATP synthase complex delta subunit,ATP5F1D,,ATP5F1D,,,15 - 20,Organic acids,Organic acids,3-Methylglutaconic acid,Urine,0,HMDB00522,(E)-3-methylglutaconic acid,MNXM31452,133518,HMDB0000522,,3mglutac,WKRBKYFIJPGYQC-DUXPYHPUSA-N,WKRBKYFIJPGYQC,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Mitochondrial ATP synthase F1 subunit δ deficiency,,,unknown,,Autosomal Recessive,IEM0482,603150,ATP5F1D,Mitochondrial F1Fo-ATP synthase complex delta subunit,ATP5F1D,,ATP5F1D,,,15 - 20,Organic acids,Organic acids,Citric acid cycle intermediates,Urine,0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Mitochondrial ATP synthase F1 subunit δ deficiency,,,unknown,,Autosomal Recessive,IEM0482,603150,ATP5F1D,Mitochondrial F1Fo-ATP synthase complex delta subunit,ATP5F1D,,ATP5F1D,,,15 - 20,Organic acids,Organic acids,Fumaric acid,Urine,0,HMDB00134,fumarate,MNXM737340,18012,HMDB0000134,SLM:000389686,fum,VZCYOOQTPOCHFL-OWOJBTEDSA-L,VZCYOOQTPOCHFL,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Mitochondrial ATP synthase F1 subunit δ deficiency,,,unknown,,Autosomal Recessive,IEM0482,603150,ATP5F1D,Mitochondrial F1Fo-ATP synthase complex delta subunit,ATP5F1D,,ATP5F1D,,,15 - 20,Organic acids,Organic acids,Succinic acid,Urine,0,HMDB00254,succinate,MNXM25,15741,HMDB0000254,SLM:000000892,succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L,KDYFGRWQOYBRFD,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Mitochondrial ATP synthase F1 subunit δ deficiency,,,unknown,,Autosomal Recessive,IEM0482,603150,ATP5F1D,Mitochondrial F1Fo-ATP synthase complex delta subunit,ATP5F1D,,ATP5F1D,,,15 - 20,Routine tests,Routine tests,Ammonia,Plasma,0,HMDB0000051,NH4(+),MNXM729302,135980,HMDB0000051,,nh3,QGZKDVFQNNGYKY-UHFFFAOYSA-O,QGZKDVFQNNGYKY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3
Mitochondrial ATP synthase F1 subunit δ deficiency,,,unknown,,Autosomal Recessive,IEM0482,603150,ATP5F1D,Mitochondrial F1Fo-ATP synthase complex delta subunit,ATP5F1D,,ATP5F1D,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,1,0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.5,1,1,4.5
Mitochondrial DNA polymerase gamma accessory subunit deficiency,"Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4, adPEO with mitochondrial DNA deletions type 4B",MTDPS4B,unknown,,Autosomal Dominant,IEM0492,610131,POLG2,DNA polymerase gamma,POLG2,,POLG2,,,15 - 20,Specific tests,Specific tests,Cytochrome C oxidase,Mu,0,,,,,,,,,,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Enzyme testing,Enzyme testing,Activity respiratory chain complexes,"I, III, IV, and V",1,,,,,,,,,,3,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Enzyme testing,Enzyme testing,Gamma-glutamyl transpeptidase,Plasma,1,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Enzyme testing,Enzyme testing,Transaminase,Plasma,0,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Routine tests,Polyols,Glucose,Plasma,1,HMDB0000122,beta-D-glucose,MNXM1364512,15903,HMDB0000122,,M01388,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,-2,-2,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Routine tests,Organic acids,Lactate,Cerebrospinal Fluid,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.5,0,0,2.5
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Specific tests,Specific tests,Cytochrome C oxidase,Mu,0,,,,,,,,,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MPV17 deficiency,"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), Navajo neurohepatopathy",MTDPS6,unknown,ORPHA,Autosomal Recessive,IEM0494,256810,MPV17,,MPV17,,MPV17,,,15 - 20,Specific tests,Specific tests,Histochemical mitochondrial proliferation,MU,0,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TWINKLE mitochondrial DNA helicase deficiency,"Mitochondrial DNA depletion syndrome type 7,  Perrault syndrome type 5, arPEO with mitochondrial DNA deletions type 5",,unknown,,Autosomal Recessive,IEM0495,271245,TWNK,Mitochondrial primase/helicase,TWNK,,TWNK,,,15 - 20,Enzyme testing,Enzyme testing,ASAT/ALAT,Plasma,0,,,,,,,,,,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
DNA2 helicase deficiency,adPEO with mitochondrial DNA deletions type 6,,unknown,ORPHA,Autosomal Dominant,IEM0499,615156,DNA2,DNA2 helicase/nuclease,DNA2,,DNA2,,,15 - 20,Specific tests,Specific tests,Cytochrome C oxidase,Mu,1,,,,,,,,,,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DNA2 helicase deficiency,adPEO with mitochondrial DNA deletions type 6,,unknown,ORPHA,Autosomal Dominant,IEM0499,615156,DNA2,DNA2 helicase/nuclease,DNA2,,DNA2,,,15 - 20,Specific tests,Specific tests,Histochemical mitochondrial proliferation,MU,1,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Mitochondrial ribonuclease H1 deficiency,arPEO with mitochondrial DNA deletions type 2,,unknown,,Autosomal Recessive,IEM0500,615156,RNASEH1,DNA2 replication helicase/nuclease,RNASEH1,,RNASEH1,,,15 - 20,Specific tests,Specific tests,Cytochrome C oxidase,Mu,0,,,,,,,,,,0,0,-0.5,-0.5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Mitochondrial ribonuclease H1 deficiency,arPEO with mitochondrial DNA deletions type 2,,unknown,,Autosomal Recessive,IEM0500,615156,RNASEH1,DNA2 replication helicase/nuclease,RNASEH1,,RNASEH1,,,15 - 20,Specific tests,Specific tests,Histochemical mitochondrial proliferation,MU,0,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Mitochondrial genome maintenance exonuclease 1 deficiency,Mitochondrial DNA depletion syndrome type 11,MTDPS11,unknown,ORPHA,Autosomal Recessive,IEM0501,615084,MGME1,Mitochondrial RecB-type exonuclease,MGME1,,MGME1,,,15 - 20,Specific tests,Specific tests,Cytochrome C oxidase,Mu,1,,,,,,,,,,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Mitochondrial genome maintenance exonuclease 1 deficiency,Mitochondrial DNA depletion syndrome type 11,MTDPS11,unknown,ORPHA,Autosomal Recessive,IEM0501,615084,MGME1,Mitochondrial RecB-type exonuclease,MGME1,,MGME1,,,15 - 20,Specific tests,Specific tests,Histochemical mitochondrial proliferation,MU,1,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
FBXL4 deficiency,Mitochondrial DNA depletion syndrome type 13,MTDPS13,unknown,ORPHA,Autosomal Recessive,IEM0502,615471,FBXL4,Cyclin F-box and Leu-rich repeat protein,FBXL4,,FBXL4,,,15 - 20,Routine tests,Routine tests,Ammonia,Blood,0,HMDB0000051,NH4(+),MNXM729302,135980,HMDB0000051,,nh3,QGZKDVFQNNGYKY-UHFFFAOYSA-O,QGZKDVFQNNGYKY,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2
FBXL4 deficiency,Mitochondrial DNA depletion syndrome type 13,MTDPS13,unknown,ORPHA,Autosomal Recessive,IEM0502,615471,FBXL4,Cyclin F-box and Leu-rich repeat protein,FBXL4,,FBXL4,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
Mitochondrial RNA import protein deficiency,"Combined oxidative phosphorylation deficiency type 13, Deafness, autosomal recessive 70",,unknown,,Autosomal Recessive,IEM0503,614932,PNPT1,POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE 1,PNPT1,,PNPT1,,,15 - 20,Enzyme testing,Enzyme testing,Mitochondrial complex I and IV activity,MU,1,,,,,,,,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Ribonuclease P 5' tRNA processing enzyme deficiency,Combined oxidative phosphorylation deficiency 30,COXPD30,unknown,ORPHA,Autosomal Recessive,IEM0504,616974,TRMT10C,RNA METHYLTRANSFERASE 10,TRMT10C,,TRMT10C,,,15 - 20,Routine tests,Organic acids,Lactate,Cerebrospinal Fluid,1,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.5,0,0,2.5
Ribonuclease P 5' tRNA processing enzyme deficiency,Combined oxidative phosphorylation deficiency 30,COXPD30,unknown,ORPHA,Autosomal Recessive,IEM0504,616974,TRMT10C,RNA METHYLTRANSFERASE 10,TRMT10C,,TRMT10C,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,1,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
Ribonuclease P 5' tRNA processing enzyme deficiency,Combined oxidative phosphorylation deficiency 30,COXPD30,unknown,ORPHA,Autosomal Recessive,IEM0504,616974,TRMT10C,RNA METHYLTRANSFERASE 10,TRMT10C,,TRMT10C,,,15 - 20,Specific tests,Specific tests,Cytochrome C oxidase,Mu,0,,,,,,,,,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ribonuclease Z 3' tRNA processing enzyme deficiency,Combined oxidative phosphorylation deficiency 17,COXPD17,unknown,ORPHA,Autosomal Recessive,IEM0505,615440,ELAC2,Long form of RNase Z,ELAC2,,ELAC2,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,1,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
Mitochondrial poly(A) polymerase deficiency,Spastic ataxia 4,SPAX4,unknown,ORPHA,Autosomal Recessive,IEM0506,613672,MTPAP,Nuclear-encoded poly(A) polymerase,MTPAP,,MTPAP,,,15 - 20,Enzyme testing,Enzyme testing,Mitochondrial complex I and IV activity,MU,1,,,,,,,,,,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CCA-adding tRNA-nucleotidyltransferase deficiency,"Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay (severe), Retinitis pigmentosa and erythrocytic microcytosis (milder)",RPEM,unknown,ORPHA,Autosomal Recessive,IEM0507,616959,TRNT1,"tRNA Nnucleotiidyltransfereas, CCA-adding",TRNT1,,TRNT1,,,15 - 20,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Mitochondrial methionyl-tRNA formyltransferase deficiency,Combined oxidative phosphorylation deficiency type 15,COXPD15,unknown,ORPHA,Autosomal Recessive,IEM0508,614947,MTFMT,MITOCHONDRIAL METHIONYL-tRNA FORMYLTRANSFERASE,MTFMT,,MTFMT,,,15 - 20,Enzyme testing,Enzyme testing,Mitochondrial complex I and IV activity,MU,0,,,,,,,,,,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
tRNA 5-taurinomethyluridine modifier deficiency,Combined oxidative phosphorylation deficiency type 23,COXPD23,unknown,ORPHA,Autosomal Recessive,IEM0509,616198,GTPBP3,GTP-BINDING PROTEIN 3,GTPBP3,,GTPBP3,,,15 - 20,Enzyme testing,Enzyme testing,Mitochondrial complex I and IV activity,MU,0,,,,,,,,,,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tRNA 5-taurinomethyluridine modifier deficiency,Combined oxidative phosphorylation deficiency type 23,COXPD23,unknown,ORPHA,Autosomal Recessive,IEM0509,616198,GTPBP3,GTP-BINDING PROTEIN 3,GTPBP3,,GTPBP3,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
tRNA 5-carboxymethylaminomethyl transferase deficiency,Combined oxidative phosphorylation deficiency type 10,COXPD10,unknown,ORPHA,Autosomal Recessive,IEM0510,614702,MTO1,MITOCHONDRIAL TRANSLATION OPTIMIZATION 1,MTO1,,MTO1,,,15 - 20,Enzyme testing,Enzyme testing,Mitochondrial complex I and IV activity,MU,0,,,,,,,,,,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tRNA 5-carboxymethylaminomethyl transferase deficiency,Combined oxidative phosphorylation deficiency type 10,COXPD10,unknown,ORPHA,Autosomal Recessive,IEM0510,614702,MTO1,MITOCHONDRIAL TRANSLATION OPTIMIZATION 1,MTO1,,MTO1,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
tRNA isopentenyl transferase deficiency,Combined oxidative phosphorylation deficiency 35,COXPD35,unknown,,Autosomal Recessive,IEM0512,617873,TRIT1,tRNA ISOPENTENYLTRANSFERASE 1,TRIT1,,TRIT1,,,15 - 20,Enzyme testing,Enzyme testing,Mitochondrial complex I and IV activity,MU,0,,,,,,,,,,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
tRNA methyltransferase 5 deficiency,Combined oxidative phosphorylation deficiency type 26,COXPD26,unknown,ORPHA,Autosomal Recessive,IEM0513,616539,TRMT5,tRNA METHYLTRANSFERASE 5,TRMT5,,TRMT5,,,15 - 20,Enzyme testing,Enzyme testing,Multiple oxidative phosphorylation enzymes,MU,0,,,,,,,,,,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tRNA methyltransferase 5 deficiency,Combined oxidative phosphorylation deficiency type 26,COXPD26,unknown,ORPHA,Autosomal Recessive,IEM0513,616539,TRMT5,tRNA METHYLTRANSFERASE 5,TRMT5,,TRMT5,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
Mitochondrial RNA-processing endoribonuclease deficiency,"Cartilage-hair hypoplasia,  Metaphyseal dysplasia without hypotrichosis, Anauxetic dysplasia type 1",,unknown,ORPHA,Autosomal Recessive,IEM0515,607095,RMRP,MITOCHONDRIAL RNA-PROCESSING ENDORIBONUCLEASE,RMRP,,RMRP,,,15 - 20,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Mitochondrial ribosomal large subunit 3 deficiency,Combined oxidative phosphorylation deficiency type 9,COXPD9,unknown,ORPHA,Autosomal Recessive,IEM0516,614582,MRPL3,MITOCHONDRIAL RIBOSOMAL PROTEIN L3,MRPL3,,MRPL3,,,15 - 20,Enzyme testing,Enzyme testing,Multiple oxidative phosphorylation enzymes,MU,0,,,,,,,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Mitochondrial ribosomal large subunit 3 deficiency,Combined oxidative phosphorylation deficiency type 9,COXPD9,unknown,ORPHA,Autosomal Recessive,IEM0516,614582,MRPL3,MITOCHONDRIAL RIBOSOMAL PROTEIN L3,MRPL3,,MRPL3,,,15 - 20,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,0.5,0.5,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.5,0,0,3.5
